Id,StoreId,NetProfit,StockSize
1639,14,271,33
1640,14,256,31
1641,14,432,42
1642,14,38,37
1643,14,67,17
1644,14,42,45
1645,14,71,46
1646,14,843,20
1647,14,38,28
1648,14,85,50
1649,14,825,31
1650,14,392,20
1651,14,5,16
1652,14,28,26
1653,14,2,10
1654,14,367,35
1655,14,715,40
1656,14,8,20
1657,14,5,7
1658,14,91,31
1659,14,91,22
1660,14,367,21
1661,14,785,32
1662,14,58,40
1663,14,51,5
1664,14,3,26
1665,14,25,45
1666,14,954,12
1667,14,342,32
1668,14,9784,10
1669,14,8572,40
1670,14,18,7
1671,14,4,41
1672,14,513,13
1673,14,95,50
1674,14,76,23
1675,14,9,23
1676,14,419,41
1677,14,95,11
1678,14,2,26
1679,14,6,42
1680,14,6,22
1681,14,5,40
1682,14,63,47
1683,14,28,42
1684,14,841,44
1685,14,53,39
1686,14,14,7
1687,14,65,49
1688,14,8427,32
1689,14,19,48
1690,14,5432,24
1691,14,1,27
1692,14,95,33
1693,14,29,46
1694,14,35,25
1695,14,46,7
1696,14,3,47
1697,14,7,5
1698,14,86,33
1699,14,3,16
1700,14,67,27
1701,14,43,39
1702,14,59,25
1703,14,17,48
1704,14,78,26
1705,14,9853,7
1706,14,952,33
1707,14,295,23
1708,14,58,20
1709,14,6,8
1710,14,41,25
1711,14,46,43
1712,14,96,19
1713,14,1,39
1714,14,6491,37
1715,14,95,47
1716,14,1,9
1717,15,3,47
1718,15,84,23
1719,15,69,39
1720,15,9,42
1721,15,96,7
1722,15,839,24
1723,15,739,21
1724,15,638,25
1725,15,98,6
1726,15,3,22
1727,15,524,43
1728,15,84,21
1729,15,135,21
1730,15,4,5
1731,15,6793,34
1732,15,68,19
1733,15,9,16
1734,15,13,43
1735,15,87,9
1736,15,15,46
1737,15,1,15
1738,15,42,38
1739,15,659,48
1740,15,137,43
1741,15,7342,41
1742,15,2,48
1743,15,369,11
1744,15,7,44
1745,15,97,22
1746,15,269,17
1747,15,3,10
1748,15,9768,26
1749,15,4719,28
1750,15,179,20
1751,15,38,26
1752,15,783,5
1753,15,89,32
1754,15,47,10
1755,15,189,14
1756,16,35,12
1757,16,83,43
1758,16,375,32
1759,16,8546,22
1760,16,5,49
1761,16,4,32
1762,16,87,34
1763,16,58,49
1764,16,71,40
1765,16,25,6
1766,16,56,23
1767,16,69,10
1768,16,28,12
1769,16,4,6
1770,16,5,44
1771,16,98,43
1772,16,954,48
1773,16,397,23
1774,16,534,24
1775,16,46,32
1776,16,743,50
1777,16,245,25
1778,16,96,34
1779,16,5,46
1780,16,46,6
1781,16,528,13
1782,16,91,14
1783,16,58,37
1784,16,9,30
1785,16,26,14
1786,16,5712,32
1787,16,762,9
1788,17,2,47
1789,17,6195,39
1790,17,962,37
1791,17,51,43
1792,17,762,33
1793,17,2873,36
1794,17,293,36
1795,18,452,20
1796,18,1,11
1797,18,38,43
1798,18,3,22
1799,18,9,36
1800,18,327,50
1801,18,934,12
1802,18,9,42
1803,18,231,50
1804,18,876,41
1805,18,851,49
1806,18,35,14
1807,18,6,29
1808,18,1,20
1809,18,18,19
1810,18,785,36
1811,18,94,21
1812,18,278,8
1813,18,6,33
1814,18,964,31
1815,18,725,18
1816,18,7849,16
1817,18,8,47
1818,18,5789,21
1819,18,483,23
1820,18,57,50
1821,18,78,50
1822,18,2957,21
1823,18,8697,20
1824,18,94,17
1825,19,3297,24
1826,19,38,31
1827,19,734,33
1828,19,19,50
1829,19,84,6
1830,19,6537,26
1831,19,73,11
1832,19,18,24
1833,19,12,13
1834,19,1,24
1835,19,75,44
1836,19,13,11
1837,19,679,47
1838,19,6159,42
1839,19,27,15
1840,19,482,13
1841,19,92,42
1842,19,824,49
1843,19,78,44
1844,19,7,43
1845,19,42,37
1846,19,28,45
1847,19,871,5
1848,19,859,7
1849,19,4,28
1850,19,14,31
1851,19,8367,39
1852,19,813,50
1853,19,2,33
1854,19,29,23
1855,19,749,36
1856,19,4859,46
1857,19,3,44
1858,19,182,49
1859,19,36,39
1860,19,6,39
1861,19,657,46
1862,19,6759,5
1863,19,58,39
1864,19,4316,7
1865,19,3624,21
1866,19,867,44
1867,19,1987,28
1868,19,79,33
1869,19,246,24
1870,19,8,13
1871,19,921,36
1872,19,6158,13
1873,19,156,48
1874,19,2,36
1875,19,56,32
1876,19,32,30
1877,19,9,10
1878,19,4281,30
1879,19,92,34
1880,19,287,22
1881,19,1,10
1882,19,51,36
1883,19,54,21
1884,19,84,49
1885,19,27,25
1886,19,26,35
1887,19,352,27
1888,19,39,13
1889,19,35,11
1890,19,5912,49
1891,19,7,30
1892,19,4672,6
1893,19,163,34
1894,19,72,27
1895,19,897,49
1896,19,176,24
1897,19,51,25
1898,19,3,15
1899,19,34,26
1900,19,89,13
1901,19,67,27
1902,19,5689,32
1903,19,7,48
1904,19,391,44
1905,19,8,22
1906,19,154,28
1907,19,82,33
1908,19,26,37
1909,19,6432,45
1910,19,61,10
1911,19,87,39
1912,19,96,47
1913,19,8,32
1914,19,83,22
1915,19,856,47
1916,19,497,18
1917,19,812,7
1918,19,5,46
1919,19,398,36
1920,19,8234,50
1921,19,8246,19
1922,19,35,12
1923,19,97,32
1924,19,23,17
1925,19,492,40
1926,19,739,20
1927,19,36,25
1928,19,32,46
1929,19,918,13
1930,19,16,45
1931,19,53,23
1932,19,52,44
1933,19,8139,14
1934,19,45,43
1935,19,4,6
1936,19,65,46
1937,19,73,33
1938,19,21,14
1939,19,183,50
1940,19,368,16
1941,19,25,25
1942,19,61,43
1943,19,527,8
1944,19,4,17
1945,19,829,38
1946,19,76,26
1947,19,32,44
1948,19,49,30
1949,19,391,35
1950,19,192,13
1951,19,25,42
1952,19,35,12
1953,19,9,49
1954,19,935,41
1955,19,51,39
1956,19,34,11
1957,19,47,8
1958,19,3498,22
1959,19,486,29
1960,19,89,10
1961,19,43,5
1962,19,25,36
1963,19,48,9
1964,19,6,16
1965,19,2,13
1966,19,276,6
1967,19,86,47
1968,19,25,20
1969,19,723,23
1970,19,7,6
1971,19,3278,46
1972,19,2,31
1973,19,836,11
1974,19,51,6
1975,19,513,38
1976,19,9,48
1977,19,6,46
1978,19,517,38
1979,19,8,50
1980,19,5679,30
1981,19,6,7
1982,19,163,45
1983,19,325,15
1984,19,28,44
1985,19,21,36
1986,19,38,37
1987,19,9,8
1988,19,12,40
1989,19,9,40
1990,19,39,25
1991,19,64,22
1992,19,352,39
1993,19,3,15
1994,19,4,14
1995,19,7831,17
1996,19,764,34
1997,19,9,42
1998,19,837,7
1999,19,49,50
2000,19,8954,44
2001,19,63,46
2002,19,2,6
2003,19,587,5
2004,19,49,12
2005,19,785,48
2006,19,571,22
2007,19,534,21
2008,19,35,13
2009,19,1493,18
2010,19,51,26
2011,19,178,47
2012,19,21,38
2013,19,75,8
2014,19,689,46
2015,19,216,19
2016,19,913,25
2017,19,78,23
2018,19,641,42
2019,19,615,32
2020,19,163,12
2021,19,9,41
2022,19,6,48
2023,19,59,10
2024,19,378,25
2025,19,215,37
2026,19,14,36
2027,19,283,31
2028,20,3,26
2029,20,751,5
2030,20,951,48
2031,20,8146,26
2032,20,96,29
2033,20,7,39
2034,20,61,22
2035,20,467,12
2036,20,98,48
2037,20,492,18
2038,20,7532,27
2039,20,1,5
2040,20,4,20
2041,20,58,36
2042,20,2,35
2043,20,1,40
2044,20,79,9
2045,20,6987,49
2046,20,289,43
2047,20,68,39
2048,20,65,47
2049,20,517,10
2050,20,2,49
2051,20,276,22
2052,20,3245,10
2053,20,56,8
2054,20,3,8
2055,20,982,50
2056,20,36,49
2057,20,43,37
2058,20,5,6
2059,20,9328,5
2060,20,8796,11
2061,20,93,12
2062,20,2,25
2063,20,412,20
2064,20,291,15
2065,20,183,40
2066,20,1738,8
2067,20,9718,50
2068,21,16,40
2069,21,62,41
2070,21,293,46
2071,21,39,42
2072,21,348,43
2073,21,615,34
2074,21,651,39
2075,21,83,11
2076,21,39,10
2077,21,617,36
2078,21,2761,34
2079,21,54,16
2080,21,158,9
2081,21,648,21
2082,21,863,12
2083,21,4,50
2084,21,927,24
2085,21,124,27
2086,21,48,31
2087,21,318,45
2088,21,43,30
2089,21,95,50
2090,21,43,27
2091,21,2,32
2092,21,489,41
2093,21,4,47
2094,21,86,40
2095,21,2149,11
2096,21,89,49
2097,22,97,31
2098,22,95,24
2099,22,468,30
2100,22,21,47
2101,22,7,20
2102,22,9,7
2103,22,4,32
2104,22,7295,28
2105,22,73,35
2106,22,78,42
2107,22,473,8
2108,22,2,38
2109,22,91,48
2110,22,15,49
2111,22,81,11
2112,22,653,37
2113,22,582,50
2114,22,6,32
2115,22,3976,44
2116,22,7,37
2117,22,79,29
2118,22,639,23
2119,22,89,28
2120,22,46,33
2121,22,562,10
2122,22,276,29
2123,22,15,9
2124,22,7542,11
2125,22,17,23
2126,22,64,26
2127,22,258,30
2128,22,4,49
2129,22,46,10
2130,22,613,13
2131,22,79,13
2132,22,18,39
2133,22,512,47
2134,22,185,50
2135,22,147,9
2136,22,7,42
2137,22,32,12
2138,22,542,8
2139,22,875,29
2140,22,9,28
2141,22,5,37
2142,22,57,16
2143,22,2164,14
2144,22,2519,22
2145,22,79,31
2146,22,63,21
2147,22,3,11
2148,22,1693,39
2149,22,48,21
2150,22,71,49
2151,22,7932,26
2152,22,947,24
2153,22,8325,25
2154,22,86,33
2155,22,4,36
2156,22,69,19
2157,22,5,11
2158,22,51,33
2159,22,954,43
2160,22,3,32
2161,22,54,26
2162,22,941,25
2163,22,2,45
2164,22,24,21
2165,23,478,17
2166,23,867,18
2167,23,5926,11
2168,23,85,25
2169,24,4,36
2170,24,1,31
2171,24,516,10
2172,24,73,48
2173,24,2738,48
2174,24,1254,40
2175,24,26,44
2176,24,28,37
2177,24,1,8
2178,24,91,6
2179,24,9,16
2180,24,914,30
2181,24,78,22
2182,24,65,37
2183,24,2,29
2184,24,127,8
2185,24,1,36
2186,24,416,33
2187,24,972,41
2188,24,86,9
2189,24,2,14
2190,24,15,33
2191,24,573,26
2192,24,6953,35
2193,24,28,40
2194,24,658,25
2195,24,98,21
2196,24,345,31
2197,24,57,48
2198,24,5192,45
2199,24,7613,50
2200,24,2913,46
2201,24,546,45
2202,24,3,47
2203,24,12,10
2204,24,64,26
2205,24,6,19
2206,24,741,40
2207,24,59,9
2208,24,954,38
2209,24,19,48
2210,24,689,44
2211,24,34,16
2212,24,62,32
2213,24,1583,21
2214,24,9,20
2215,24,3,30
2216,24,46,39
2217,24,2,18
2218,24,2381,11
2219,24,761,48
2220,24,26,26
2221,24,659,47
2222,24,87,16
2223,24,28,24
2224,24,429,6
2225,24,4265,44
2226,24,8,42
2227,24,961,17
2228,24,21,42
2229,24,734,19
2230,24,126,44
2231,24,8346,29
2232,24,43,34
2233,24,19,48
2234,24,54,17
2235,25,86,44
2236,25,542,9
2237,25,93,43
2238,25,9725,45
2239,25,62,34
2240,25,752,5
2241,25,71,13
2242,25,1,15
2243,25,45,17
2244,25,9,20
2245,25,493,18
2246,25,8391,45
2247,25,461,23
2248,25,135,29
2249,25,13,33
2250,25,8953,39
2251,25,5278,27
2252,25,26,26
2253,25,93,50
2254,25,273,5
2255,25,97,9
2256,25,2,14
2257,25,27,34
2258,25,796,37
2259,25,82,30
2260,25,12,12
2261,25,829,47
2262,25,4,35
2263,25,3482,7
2264,25,49,7
2265,25,315,35
2266,25,426,43
2267,25,83,29
2268,25,91,11
2269,25,53,11
2270,25,94,7
2271,25,759,46
2272,25,21,7
2273,25,5,21
2274,25,5,9
2275,25,24,40
2276,25,6,23
2277,25,26,25
2278,25,692,25
2279,25,7135,34
2280,25,193,40
2281,25,196,43
2282,25,7138,49
2283,25,89,31
2284,25,4,7
2285,25,23,8
2286,25,9,33
2287,25,45,21
2288,25,684,35
2289,25,19,16
2290,25,74,29
2291,25,216,43
2292,25,47,14
2293,25,26,42
2294,25,53,33
2295,25,9548,32
2296,25,58,42
2297,25,27,12
2298,25,28,39
2299,25,5416,36
2300,25,2861,25
2301,25,697,23
2302,25,65,7
2303,25,4391,24
2304,25,9213,22
2305,25,65,38
2306,25,4723,8
2307,25,724,12
2308,25,96,39
2309,25,7395,10
2310,25,582,23
2311,25,5,8
2312,25,7534,36
2313,25,76,46
2314,25,37,37
2315,25,1,31
2316,25,5697,7
2317,25,23,31
2318,25,9742,26
2319,25,598,19
2320,25,56,49
2321,25,9,25
2322,25,97,18
2323,25,524,20
2324,25,371,33
2325,25,8,31
2326,25,659,5
2327,25,453,36
2328,25,2543,39
2329,25,2,36
2330,25,19,24
2331,25,7,40
2332,25,691,48
2333,25,61,30
2334,25,73,39
2335,25,73,19
2336,25,89,20
2337,25,7,33
2338,25,86,17
2339,25,62,42
2340,25,394,20
2341,25,291,41
2342,25,418,32
2343,25,8,21
2344,25,37,29
2345,25,423,6
2346,25,16,29
2347,25,69,38
2348,25,4,36
2349,25,249,42
2350,25,946,25
2351,25,693,46
2352,25,729,27
2353,25,41,15
2354,25,48,23
2355,25,91,36
2356,25,82,26
2357,25,176,47
2358,25,7,41
2359,25,92,46
2360,25,531,5
2361,25,16,49
2362,25,2983,14
2363,25,3,18
2364,25,298,9
2365,25,98,48
2366,25,71,29
2367,25,9,46
2368,25,54,13
2369,25,54,41
2370,25,71,12
2371,25,58,24
2372,25,175,46
2373,25,32,11
2374,25,47,41
2375,25,61,9
2376,25,245,26
2377,25,8,41
2378,25,518,31
2379,25,8,34
2380,25,925,23
2381,25,52,31
2382,25,284,44
2383,25,8,46
2384,25,2196,34
2385,25,1,40
2386,25,9132,31
2387,25,1,49
2388,25,7,20
2389,25,2,22
2390,25,57,35
2391,25,96,17
2392,25,254,32
2393,25,429,7
2394,25,61,35
2395,25,71,11
2396,25,65,7
2397,25,3,35
2398,25,51,13
2399,25,13,20
2400,25,63,33
2401,25,31,29
2402,25,526,36
2403,25,173,44
2404,25,9867,35
2405,25,957,25
2406,25,12,18
2407,25,3,5
2408,25,5,45
2409,25,53,40
2410,25,1,16
2411,25,8,14
2412,25,95,18
2413,25,64,33
2414,25,1495,8
2415,25,51,30
2416,25,5612,42
2417,25,86,48
2418,25,529,48
2419,25,1,11
2420,25,62,43
2421,25,32,15
2422,25,7524,13
2423,25,986,42
2424,25,14,11
2425,25,384,49
2426,25,93,43
2427,25,457,38
2428,25,856,17
2429,25,83,20
2430,25,61,40
2431,25,39,42
2432,25,9,11
2433,25,5,39
2434,25,9347,47
2435,25,91,42
2436,25,932,25
2437,25,796,32
2438,25,915,37
2439,25,834,46
2440,25,58,33
2441,25,91,21
2442,25,7214,24
2443,25,45,30
2444,25,3,35
2445,25,8571,33
2446,25,425,12
2447,25,2693,10
2448,25,352,6
2449,25,1385,11
2450,25,49,41
2451,25,25,6
2452,25,521,13
2453,25,23,24
2454,25,81,37
2455,25,7681,28
2456,25,895,24
2457,25,8,6
2458,25,2,49
2459,25,458,44
2460,26,347,36
2461,26,521,19
2462,26,65,32
2463,26,5912,28
2464,26,76,25
2465,26,51,50
2466,26,61,29
2467,26,81,11
2468,26,152,22
2469,26,746,31
2470,26,3,42
2471,26,268,40
2472,27,816,23
2473,27,389,39
2474,27,296,8
2475,27,236,29
2476,27,56,35
2477,27,582,34
2478,27,192,9
2479,27,37,14
2480,27,45,9
2481,27,68,39
2482,27,951,25
2483,27,8,46
2484,27,14,23
2485,27,1,50
2486,27,51,34
2487,27,8,12
2488,27,68,18
2489,27,47,12
2490,27,37,17
2491,27,972,16
2492,27,9,6
2493,27,612,46
2494,27,6834,6
2495,27,163,5
2496,27,6,41
2497,27,28,10
2498,27,583,5
2499,27,24,48
2500,27,61,26
2501,27,235,17
2502,27,72,50
2503,27,78,6
2504,27,4,49
2505,27,651,10
2506,27,42,38
2507,27,895,33
2508,27,3578,21
2509,27,57,6
2510,27,381,44
2511,27,52,30
2512,27,759,40
2513,27,27,38
2514,27,7,25
2515,27,94,39
2516,27,8934,49
2517,27,3,12
2518,27,27,5
2519,27,976,38
2520,27,12,34
2521,27,5368,13
2522,27,71,19
2523,27,19,34
2524,27,7698,22
2525,27,52,6
2526,27,1,21
2527,27,3194,45
2528,27,84,32
2529,27,841,23
2530,27,584,47
2531,27,5,49
2532,27,57,17
2533,27,48,44
2534,27,257,49
2535,27,9523,22
2536,27,2,27
2537,27,845,8
2538,27,97,44
2539,27,892,19
2540,27,95,24
2541,27,29,44
2542,27,4931,28
2543,27,14,41
2544,27,847,32
2545,27,1749,42
2546,27,562,49
2547,27,7,17
2548,27,62,19
2549,27,58,45
2550,27,43,11
2551,27,648,32
2552,27,6291,11
2553,27,36,29
2554,27,1,42
2555,27,34,38
2556,27,8,16
2557,27,2,8
2558,27,461,5
2559,27,856,9
2560,27,91,25
2561,27,2,44
2562,27,16,32
2563,27,289,38
2564,27,26,49
2565,27,27,27
2566,27,312,14
2567,27,8,17
2568,27,41,14
2569,27,856,8
2570,27,823,39
2571,27,5,34
2572,27,564,40
2573,27,13,27
2574,27,395,49
2575,27,215,23
2576,27,47,16
2577,27,561,44
2578,27,2,6
2579,27,45,16
2580,27,1,31
2581,27,1,18
2582,27,7,49
2583,27,78,45
2584,27,713,18
2585,27,42,50
2586,27,2391,31
2587,27,56,10
2588,27,42,5
2589,27,67,15
2590,27,89,6
2591,27,8,19
2592,27,32,30
2593,27,5819,33
2594,27,63,9
2595,27,3,16
2596,27,87,30
2597,27,913,49
2598,27,57,15
2599,27,45,30
2600,27,1843,13
2601,27,495,37
2602,27,46,32
2603,27,514,37
2604,27,2786,9
2605,27,5,32
2606,27,76,44
2607,27,5,6
2608,27,295,26
2609,27,87,45
2610,27,586,30
2611,27,94,35
2612,27,6,5
2613,27,9,28
2614,27,8,8
2615,27,9,39
2616,27,86,14
2617,27,817,49
2618,27,46,29
2619,27,6812,21
2620,27,183,35
2621,27,126,11
2622,27,32,8
2623,27,28,31
2624,27,59,27
2625,27,48,32
2626,27,438,37
2627,27,796,45
2628,27,4187,34
2629,27,4,49
2630,27,752,37
2631,27,2784,41
2632,27,17,26
2633,27,81,5
2634,27,368,27
2635,27,7829,43
2636,27,7,14
2637,27,836,43
2638,27,341,11
2639,27,352,27
2640,27,6,48
2641,27,734,30
2642,27,71,37
2643,27,154,15
2644,27,4381,45
2645,27,26,25
2646,27,15,44
2647,27,5,9
2648,27,42,13
2649,27,164,42
2650,27,247,35
2651,27,7,24
2652,27,78,8
2653,27,17,6
2654,27,2,7
2655,27,52,12
2656,27,6985,46
2657,27,8,35
2658,27,1,41
2659,27,46,33
2660,27,5376,24
2661,27,54,35
2662,27,4,13
2663,27,47,26
2664,27,279,27
2665,27,54,46
2666,27,8,10
2667,27,8,15
2668,27,234,37
2669,27,59,21
2670,27,8,32
2671,27,16,46
2672,27,1,33
2673,27,64,15
2674,27,8639,14
2675,27,7593,27
2676,27,6,8
2677,27,547,37
2678,28,174,31
2679,28,453,10
2680,28,76,42
2681,28,1428,32
2682,28,916,35
2683,28,29,34
2684,28,84,15
2685,28,324,40
2686,28,876,33
2687,28,476,14
2688,28,538,12
2689,28,72,48
2690,28,3,34
2691,28,12,5
2692,28,64,46
2693,28,14,36
2694,28,376,43
2695,28,71,43
2696,28,639,46
2697,28,37,7
2698,28,7951,5
2699,28,15,37
2700,28,63,28
2701,28,5,17
2702,28,7,7
2703,28,9453,31
2704,28,853,23
2705,28,6,11
2706,28,13,32
2707,28,381,7
2708,28,57,28
2709,28,469,27
2710,28,5,32
2711,28,72,7
2712,28,2,28
2713,28,421,39
2714,28,2586,36
2715,28,196,29
2716,28,895,11
2717,28,812,12
2718,28,75,14
2719,28,328,22
2720,28,95,12
2721,28,849,29
2722,28,83,42
2723,28,3,38
2724,28,49,17
2725,28,36,21
2726,28,59,37
2727,28,48,11
2728,28,658,50
2729,28,283,7
2730,28,8652,5
2731,28,619,47
2732,28,83,26
2733,28,4,50
2734,28,713,37
2735,28,6,8
2736,28,95,37
2737,28,72,13
2738,28,78,38
2739,28,147,47
2740,28,725,26
2741,28,163,8
2742,28,16,39
2743,28,96,30
2744,28,312,22
2745,28,359,13
2746,28,56,46
2747,28,78,21
2748,28,64,23
2749,28,5,18
2750,28,2943,35
2751,28,6,44
2752,28,85,46
2753,28,4,44
2754,28,42,49
2755,28,69,30
2756,28,64,39
2757,28,837,18
2758,28,674,49
2759,28,856,48
2760,28,6,33
2761,28,426,24
2762,28,65,22
2763,28,851,31
2764,28,419,21
2765,28,9,36
2766,28,961,48
2767,28,6512,38
2768,28,82,7
2769,28,53,43
2770,28,17,33
2771,28,56,39
2772,28,6532,34
2773,28,184,19
2774,28,493,9
2775,28,538,36
2776,28,42,27
2777,28,1,5
2778,28,54,49
2779,28,5,48
2780,28,8936,36
2781,28,549,14
2782,28,453,6
2783,28,46,38
2784,28,1,20
2785,28,24,26
2786,28,1834,24
2787,28,832,30
2788,28,73,35
2789,28,53,15
2790,28,62,40
2791,28,91,39
2792,28,26,40
2793,28,8192,37
2794,28,31,36
2795,28,875,41
2796,28,79,17
2797,28,781,37
2798,28,3,7
2799,28,967,50
2800,28,42,37
2801,28,927,6
2802,28,27,24
2803,28,29,22
2804,28,751,49
2805,28,419,8
2806,28,716,17
2807,28,48,34
2808,28,97,41
2809,28,129,41
2810,28,98,28
2811,28,25,9
2812,28,23,47
2813,28,35,43
2814,28,271,18
2815,28,568,45
2816,28,38,10
2817,28,41,26
2818,28,1,19
2819,28,3,23
2820,28,382,26
2821,28,5,7
2822,28,83,21
2823,28,68,7
2824,28,12,47
2825,28,83,37
2826,28,49,14
2827,28,49,44
2828,28,75,20
2829,28,56,14
2830,28,2635,39
2831,28,42,6
2832,28,7,27
2833,28,9,30
2834,28,29,35
2835,28,42,27
2836,28,468,35
2837,28,374,8
2838,28,9354,42
2839,28,79,19
2840,28,26,7
2841,28,27,41
2842,28,124,30
2843,28,7326,19
2844,28,135,41
2845,28,35,6
2846,28,64,46
2847,28,357,48
2848,28,35,19
2849,28,875,24
2850,28,8,29
2851,28,3912,19
2852,28,32,31
2853,28,67,14
2854,28,31,30
2855,28,16,20
2856,28,384,46
2857,28,1976,5
2858,28,247,24
2859,28,583,14
2860,28,56,30
2861,28,91,37
2862,28,87,33
2863,28,65,14
2864,28,291,24
2865,28,854,5
2866,28,34,38
2867,29,126,10
2868,29,936,29
2869,29,78,48
2870,29,463,33
2871,29,97,42
2872,29,961,15
2873,29,96,13
2874,29,1,24
2875,29,246,13
2876,29,413,45
2877,29,2,7
2878,29,81,36
2879,29,59,21
2880,29,57,16
2881,29,67,41
2882,29,54,33
2883,29,58,49
2884,29,96,22
2885,29,163,29
2886,29,4,38
2887,29,652,7
2888,29,3,36
2889,29,842,29
2890,29,5492,24
2891,29,914,28
2892,29,2391,10
2893,29,6295,25
2894,29,95,41
2895,29,139,37
2896,29,39,29
2897,29,73,48
2898,29,6152,39
2899,29,36,37
2900,29,48,33
2901,29,26,6
2902,29,935,13
2903,29,496,31
2904,29,657,19
2905,29,16,46
2906,29,596,49
2907,29,75,15
2908,29,56,6
2909,29,637,48
2910,29,713,50
2911,29,7569,47
2912,29,52,18
2913,29,25,39
2914,29,61,21
2915,29,241,8
2916,29,6219,28
2917,29,5,13
2918,29,438,36
2919,29,481,30
2920,29,789,32
2921,29,183,39
2922,29,6,10
2923,29,1,49
2924,29,2457,40
2925,29,513,50
2926,29,197,28
2927,29,14,50
2928,29,391,35
2929,29,4928,39
2930,29,91,36
2931,29,752,43
2932,29,3,40
2933,29,5,6
2934,29,25,38
2935,29,127,10
2936,29,93,33
2937,29,31,21
2938,29,517,41
2939,29,6,20
2940,29,468,25
2941,29,1,42
2942,29,4796,26
2943,29,4,47
2944,29,4,45
2945,29,39,18
2946,29,24,15
2947,29,1549,44
2948,29,497,11
2949,29,76,23
2950,29,57,37
2951,29,961,48
2952,29,18,17
2953,29,567,23
2954,29,69,19
2955,29,248,49
2956,29,14,47
2957,29,41,48
2958,29,8,49
2959,29,562,48
2960,29,832,27
2961,29,7,21
2962,29,7951,22
2963,29,6,7
2964,29,21,30
2965,29,82,6
2966,29,4,39
2967,29,398,24
2968,29,7,22
2969,29,17,41
2970,29,43,30
2971,29,741,24
2972,29,85,9
2973,29,4,31
2974,29,278,35
2975,29,4,42
2976,29,9,7
2977,29,1268,33
2978,29,5,45
2979,29,69,11
2980,29,956,34
2981,29,3219,44
2982,29,62,22
2983,29,5413,9
2984,29,7246,22
2985,29,78,11
2986,29,792,5
2987,29,97,26
2988,29,3,19
2989,29,297,22
2990,29,7416,36
2991,29,31,49
2992,29,529,26
2993,29,7,38
2994,29,69,49
2995,29,3975,22
2996,29,93,41
2997,29,176,20
2998,29,5361,6
2999,29,571,47
3000,29,3,9
3001,29,83,35
3002,29,64,30
3003,29,375,14
3004,29,1543,23
3005,29,57,22
3006,29,8,45
3007,29,36,28
3008,29,91,47
3009,29,27,14
3010,29,594,15
3011,29,789,30
3012,29,63,44
3013,29,36,18
3014,29,2,10
3015,29,17,29
3016,29,69,7
3017,29,851,29
3018,29,6,26
3019,29,3,30
3020,29,4976,28
3021,29,15,48
3022,29,1279,27
3023,29,2,45
3024,29,967,47
3025,29,26,13
3026,29,48,15
3027,29,3,29
3028,29,1,24
3029,29,2471,21
3030,29,726,49
3031,29,74,17
3032,29,754,25
3033,29,241,26
3034,29,234,21
3035,29,659,10
3036,29,16,50
3037,29,5,31
3038,29,723,11
3039,29,56,50
3040,29,5932,29
3041,29,1394,30
3042,29,85,43
3043,29,8,43
3044,29,46,30
3045,29,78,36
3046,29,2573,6
3047,29,27,9
3048,29,83,27
3049,29,372,20
3050,29,5271,37
3051,29,97,27
3052,29,846,40
3053,29,51,36
3054,29,5,45
3055,29,36,31
3056,29,83,36
3057,29,15,6
3058,29,92,26
3059,29,47,21
3060,29,3,29
3061,29,612,28
3062,29,61,6
3063,29,54,32
3064,29,2,34
3065,29,8253,11
3066,29,1,26
3067,29,49,29
3068,30,5,23
3069,30,8,38
3070,30,294,7
3071,30,641,41
3072,30,3,28
3073,30,674,20
3074,30,396,47
3075,30,42,50
3076,30,92,22
3077,30,84,44
3078,30,2,44
3079,30,439,30
3080,30,8,41
3081,30,975,18
3082,30,19,31
3083,30,47,25
3084,30,457,15
3085,30,17,40
3086,30,52,7
3087,30,52,45
3088,30,93,47
3089,30,76,43
3090,30,31,40
3091,30,45,49
3092,30,28,19
3093,30,84,30
3094,30,89,17
3095,30,567,33
3096,30,9361,26
3097,30,1,46
3098,30,42,31
3099,30,78,49
3100,30,3,15
3101,30,9,5
3102,30,21,48
3103,30,648,10
3104,30,7,37
3105,30,514,40
3106,30,952,48
3107,30,165,22
3108,30,8472,18
3109,30,5146,26
3110,30,61,19
3111,30,13,23
3112,30,278,48
3113,30,63,26
3114,30,38,6
3115,30,7,28
3116,30,5,39
3117,30,132,35
3118,30,6271,29
3119,30,356,30
3120,30,47,8
3121,30,2615,47
3122,30,619,30
3123,30,4,10
3124,30,83,20
3125,30,8795,30
3126,30,2968,46
3127,30,69,10
3128,30,5,16
3129,30,5,14
3130,30,36,48
3131,30,62,38
3132,30,6231,24
3133,30,359,20
3134,30,154,23
3135,30,153,22
3136,30,439,7
3137,30,78,19
3138,30,871,12
3139,30,49,22
3140,30,948,39
3141,30,8657,19
3142,30,67,32
3143,30,5136,37
3144,30,75,42
3145,30,679,28
3146,30,2851,12
3147,30,952,31
3148,30,713,43
3149,30,73,45
3150,30,18,16
3151,30,76,41
3152,30,24,33
3153,30,94,31
3154,30,67,30
3155,30,65,31
3156,30,3185,32
3157,30,3,46
3158,30,614,40
3159,30,729,25
3160,30,4,13
3161,30,3,25
3162,30,247,8
3163,30,961,24
3164,30,869,39
3165,30,32,49
3166,30,5913,11
3167,30,462,35
3168,30,413,21
3169,30,9216,7
3170,30,5916,5
3171,30,748,13
